measure_number	beat	offset	duration	notes
121	539/192	46021/96	0.5	('B-2', 'D3', 'F3', 'B-3', 'B-4')
122	203/192	46069/96	0.5	('E-2', 'E-5')
122	251/192	46117/96	0.5	('E-3', 'E-5')
122	299/192	46165/96	0.5	('E-2', 'E-4')
122	347/192	46213/96	0.5	('E-3', 'E-4')
122	395/192	46261/96	0.5	('E-2', 'E-4')
122	443/192	46309/96	0.5	('E-3', 'E-4')
122	491/192	46357/96	0.5	('E-2', 'D-4', 'G4')
122	539/192	46405/96	0.5	('E-3', 'D-4', 'G4')
123	203/192	46453/96	0.5	('E-2', 'C4', 'A-4')
123	251/192	46501/96	0.5	('E-3', 'C4', 'A-4')
123	299/192	46549/96	0.5	('E-2', 'G4', 'B-4')
123	347/192	46597/96	0.5	('E-3', 'G4', 'B-4')
123	395/192	46645/96	0.5	('E-2', 'A-4', 'C5')
123	443/192	46693/96	0.5	('E-3', 'A-4', 'C5')
123	491/192	46741/96	0.5	('E-2', 'A-4', 'D5')
123	539/192	46789/96	0.5	('E-3', 'A-4', 'D5')
124	203/192	46837/96	0.5	('E-2', 'G4', 'E-5')
124	251/192	46885/96	0.5	('E-3', 'G4', 'E-5')
124	299/192	46933/96	0.5	('E-2', 'E-5')
124	347/192	46981/96	0.5	('E-3', 'E-5')
124	395/192	47029/96	0.5	('E-2', 'E-5')
124	443/192	47077/96	0.5	('E-3', 'E-5')
124	491/192	47125/96	0.5	('E-2', 'D-5', 'G5')
124	539/192	47173/96	0.5	('E-3', 'D-5', 'G5')
125	203/192	47221/96	0.5	('E-2', 'C5', 'A-5')
125	251/192	47269/96	0.5	('E-3', 'C5', 'A-5')
125	299/192	47317/96	0.5	('E-2', 'G5', 'B-5')
125	347/192	47365/96	0.5	('E-3', 'G5', 'B-5')
125	395/192	47413/96	0.5	('E-2', 'A-5', 'C6')
125	443/192	47461/96	0.5	('E-3', 'A-5', 'C6')
125	491/192	47509/96	0.5	('E-2', 'A-5', 'D6')
125	539/192	47557/96	0.5	('E-3', 'A-5', 'D6')
126	203/192	47605/96	0.5	('E-2', 'G5', 'E-6')
126	251/192	47653/96	0.5	('E-3', 'G5', 'E-6')
126	299/192	47701/96	0.5	('E-2', 'G5', 'E-6')
126	347/192	47749/96	0.5	('E-3', 'G5', 'E-6')
126	395/192	47797/96	0.5	('E-2', 'G5', 'E-6')
126	443/192	47845/96	0.5	('E-3', 'G5', 'E-6')
126	491/192	47893/96	0.5	('E-2', 'G5', 'E-6')
126	539/192	47941/96	0.5	('E-3', 'G5', 'E-6')
127	203/192	47989/96	0.5	('D2', 'G4', 'E-5')
127	251/192	48037/96	0.5	('D3', 'G4', 'E-5')
127	299/192	48085/96	0.5	('D2', 'G4', 'E-5')
127	347/192	48133/96	0.5	('D3', 'G4', 'E-5')
127	395/192	48181/96	0.5	('D2', 'G4', 'E-5')
127	443/192	48229/96	0.5	('D3', 'G4', 'E-5')
127	491/192	48277/96	0.5	('D2', 'G4', 'E-5')
127	539/192	48325/96	0.5	('D3', 'G4', 'E-5')
128	203/192	48373/96	0.5	('C2', 'G5', 'E-6')
128	251/192	48421/96	0.5	('C3', 'G5', 'E-6')
128	299/192	48469/96	0.5	('C2', 'G5', 'E-6')
128	347/192	48517/96	0.5	('C3', 'G5', 'E-6')
128	395/192	48565/96	0.5	('C2', 'G5', 'E-6')
128	443/192	48613/96	0.5	('C3', 'G5', 'E-6')
128	491/192	48661/96	0.5	('C2', 'G5', 'E-6')
128	539/192	48709/96	0.5	('C3', 'G5', 'E-6')
129	203/192	48757/96	0.5	('B-1', 'G4', 'E-5')
129	251/192	48805/96	0.5	('B-2', 'G4', 'E-5')
129	299/192	48853/96	0.5	('B-1', 'G4', 'E-5')
129	347/192	48901/96	0.5	('B-2', 'G4', 'E-5')
129	395/192	48949/96	0.5	('B-1', 'G4', 'E-5')
129	443/192	48997/96	0.5	('B-2', 'G4', 'E-5')
129	491/192	49045/96	0.5	('B-1', 'G4', 'E-5')
129	539/192	49093/96	0.5	('B-2', 'G4', 'E-5')
130	203/192	49141/96	0.5	('A-1', 'C6', 'E-6')
130	251/192	49189/96	0.5	('A-2', 'C6', 'E-6')
130	299/192	49237/96	0.5	('A-1', 'C6', 'E-6')
130	347/192	49285/96	0.5	('A-2', 'C6', 'E-6')
130	395/192	49333/96	0.5	('A-1', 'C6', 'E-6')
130	443/192	49381/96	0.5	('A-2', 'C6', 'E-6')
130	491/192	49429/96	0.5	('A-1', 'C6', 'E-6')
130	539/192	49477/96	0.5	('A-2', 'C6', 'E-6')
131	1.0	49525/96	0.5	('G1', 'C5', 'E-5')
131	251/192	49573/96	0.5	('G2', 'C5', 'E-5')
131	299/192	49621/96	0.5	('G1', 'C5', 'E-5')
131	347/192	49669/96	0.5	('G2', 'C5', 'E-5')
131	395/192	49717/96	0.5	('G1', 'C5', 'E-5')
131	443/192	49765/96	0.5	('G2', 'C5', 'E-5')
131	491/192	49813/96	0.5	('G1', 'C5', 'E-5')
131	539/192	49861/96	0.5	('G2', 'C5', 'E-5')
132	1.0	49909/96	4.0	('F#1', 'F#2', 'A5', 'C6', 'D6')
